score,iteration,sift_nOctaveLayers,sift_sigma,min_match_count,sift_contrastThreshold,sift_edgeThreshold,good_matches_threshold,ransac_reproj_threshold
100,33,4,1.052225831641029,44,0.02679941765151001,10.919648076823625,0.7626194146087915,6.830035890079522
100,33,4,0.6785729885222042,30,0.03337373919909864,9.618815968892754,0.7950785414045181,4.5318714383459024
100,33,5,0.8094337880744764,46,0.03923246266193946,10.97110884764627,0.7979801842539631,3.458282958888076
100,33,7,0.683423753030626,42,0.06213266132406621,10.57157741339633,0.7804739190070532,4.418581936239015
100,33,7,0.6850327112001346,38,0.0393965559085727,8.181790733653692,0.7865912602977942,6.845294324179489
100,33,6,0.7615601967559317,38,0.029287270050350294,12.319424453714511,0.7807220399210679,4.338704059319754
100,33,7,1.059493683511497,30,0.059692039889288714,8.526122598952453,0.7301610573077599,4.239849347192124
100,33,4,0.9219254276699876,44,0.06928317522459798,9.32303779107739,0.774511190823026,5.730796862711354
100,33,5,0.8394130690288976,38,0.06826514333970442,8.883748448335034,0.7509036521957991,4.387218122833966
100,33,5,0.9838309507096283,45,0.058544586973131765,8.783110257680315,0.7746829109889048,3.7354982067004676
100,33,5,1.1005732554441185,36,0.03529757471769839,7.236473015988343,0.792305332788571,4.007882851414212
100,33,3,0.8080418617764062,30,0.0307137293977947,10.548066620130914,0.7812192209537554,3.1657866584406538
100,33,3,0.982953254169053,46,0.03251696520934094,10.603400006031002,0.7701652183201038,4.819094510630013
100,33,6,1.1552516235773536,33,0.04453828748955932,11.685057919911252,0.7738368175891996,5.320474577612842
100,33,7,1.0171670047836714,31,0.05348025559731506,12.33138600155555,0.7227694011094007,5.455766598052149
100,33,4,1.1314691293231909,35,0.020632411184700734,8.631198812472936,0.7491686429802034,6.251940305462071
100,33,6,0.6650995984104882,42,0.022068564613207102,8.425279855992525,0.7589309917824196,5.063927118793497
100,33,5,0.7723064431184259,31,0.055445471436696064,10.023613006761135,0.773550242262974,4.676766545054763
100,33,6,0.7969519611225832,32,0.022005790109038803,12.521874593710887,0.7776988259399581,3.361149955711513
